id,source,cueL1_word,cueL1_lang,cueL2_word,cueL2_lang,n_rows,n_cols,row_words,col_words
hallway_de_gang,simlex_swap,hallway,en,Gang,de,21,10,hallway; corridor; door; school; long; house; room; narrow; passage; entrance; hall; walk; floor; lockers; stairs; books; carpet; entry; offices; shoes; walkway,Gang; Flur; Auto; laufen; Bande; Haus; gehen; Bewegung; aufrecht; lang
corridor_de_flur,simlex_swap,corridor,en,Flur,de,18,12,corridor; hallway; hall; doors; passage; dark; room; long; school; building; doorway; narrow; house; tunnel; walkway; walls; England; floor,Flur; Gang; Wohnung; Eingang; dunkel; lang; Haus; Schuhe; Boden; Türen; Durchgang; Garderobe
kidney_cmn_器官,simlex_swap,kidney,en,器官,zh,18,13,kidney; bean; stone; organ; urine; liver; body; pie; transplant; dialysis; shape; bladder; filter; disease; red; two; biology; blood,器官; 心脏; 移植; 捐献; 眼睛; 鼻子; 五官; 买卖; 医院; 耳朵; 肾; 内脏; 捐赠
organ_cmn_肾,simlex_swap,organ,en,肾,zh,19,15,organ; heart; donor; pipe; body; piano; church; music; lung; liver; penis; blood; instrument; kidney; player; donation; skin; transplant; Bach,肾; 器官; 虚; 苹果; 男人; 肾虚; 肝; 苹果手机; 内脏; 卖肾; 尿; 总选; 肾亏; 身体; 健康
kidney_nl_orgaan,simlex_swap,kidney,en,orgaan,nl,18,15,kidney; bean; stone; organ; urine; liver; body; pie; transplant; dialysis; shape; bladder; filter; disease; red; two; biology; blood,orgaan; lever; nier; hart; donor; maag; transplantatie; longen; donatie; lichaam; nieren; darm; milt; bestuur; bloed
organ_nl_nier,simlex_swap,organ,en,nier,nl,19,21,organ; heart; donor; pipe; body; piano; church; music; lung; liver; penis; blood; instrument; kidney; player; donation; skin; transplant; Bach,nier; urine; orgaan; steen; dialyse; donor; plassen; lever; transplantatie; twee; blaas; lichaam; pijn; water; zuiveren; eten; gezondheid; lichaamsdeel; niersteen; bijnier; bloed
kidney_spa_órgano,simlex_swap,kidney,en,órgano,es,18,18,kidney; bean; stone; organ; urine; liver; body; pie; transplant; dialysis; shape; bladder; filter; disease; red; two; biology; blood,órgano; cuerpo; música; instrumento; corazón; piano; pulmón; hígado; piel; salud; vital; anatomía; biología; cerebro; donación; iglesia; parte; riñón
organ_spa_riñón,simlex_swap,organ,en,riñón,es,19,10,organ; heart; donor; pipe; body; piano; church; music; lung; liver; penis; blood; instrument; kidney; player; donation; skin; transplant; Bach,riñón; órgano; orina; cuerpo; hígado; estómago; agua; cálculos; filtro; pis
kidney_de_organ,simlex_swap,kidney,en,Organ,de,18,13,kidney; bean; stone; organ; urine; liver; body; pie; transplant; dialysis; shape; bladder; filter; disease; red; two; biology; blood,Organ; Herz; Leber; Körper; Lunge; Niere; Haut; Spende; Gesundheit; Medizin; Mensch; Anatomie; Bauch
organ_de_niere,simlex_swap,organ,en,Niere,de,19,15,organ; heart; donor; pipe; body; piano; church; music; lung; liver; penis; blood; instrument; kidney; player; donation; skin; transplant; Bach,Niere; Organ; Leber; Urin; Körper; Spende; zwei; Blut; Spenden; Steine; spenden; Alkohol; Dialyse; Gesundheit; Herz
elegance_cmn_风格,simlex_swap,elegance,en,风格,zh,21,10,elegance; beauty; grace; class; dress; style; beautiful; gown; lady; woman; charm; fancy; graceful; fashion; lovely; rich; ball; car; chic; fine; jewelry,风格; 独特; 个性; 时尚; 迥异; style; 个人; 各异; 建筑; 性冷淡
style_cmn_优雅,simlex_swap,style,en,优雅,zh,21,12,style; fashion; clothes; hair; class; type; clothing; font; cool; dress; individual; way; chic; expensive; form; grace; high; mode; music; writing; choice,优雅; 美丽; 女性; 气质; 高贵; 大方; 女人; 绅士; 天鹅; 知性; 端庄; 贵族
elegance_nl_stijl,simlex_swap,elegance,en,stijl,nl,21,21,elegance; beauty; grace; class; dress; style; beautiful; gown; lady; woman; charm; fancy; graceful; fashion; lovely; rich; ball; car; chic; fine; jewelry,stijl; mode; kleding; klasse; mooi; deur; kunst; elegant; kledij; manier; modern; taal; barok; chique; eigenheid; interieur; klassiek; schrijven; eigen; gebouwen; genre
style_nl_elegantie,simlex_swap,style,en,elegantie,nl,21,21,style; fashion; clothes; hair; class; type; clothing; font; cool; dress; individual; way; chic; expensive; form; grace; high; mode; music; writing; choice,elegantie; mooi; vrouw; sierlijk; vrouwelijk; stijlvol; dame; elegant; gracieus; kleding; verfijnd; ballet; dansen; gratie; kat; klasse; schoonheid; stijl; fijn; hakken; jurk
elegance_spa_estilo,simlex_swap,elegance,en,estilo,es,21,17,elegance; beauty; grace; class; dress; style; beautiful; gown; lady; woman; charm; fancy; graceful; fashion; lovely; rich; ball; car; chic; fine; jewelry,estilo; moda; forma; ropa; clase; glamour; personalidad; libre; look; manera; propio; diseño; elegancia; literario; marca; onda; vida
style_spa_elegancia,simlex_swap,style,en,elegancia,es,21,15,style; fashion; clothes; hair; class; type; clothing; font; cool; dress; individual; way; chic; expensive; form; grace; high; mode; music; writing; choice,elegancia; vestimenta; estilo; moda; traje; fino; Francia; vestido; distinción; glamour; prestancia; clase; fiesta; gala; mujer
elegance_de_stil,simlex_swap,elegance,en,Stil,de,21,10,elegance; beauty; grace; class; dress; style; beautiful; gown; lady; woman; charm; fancy; graceful; fashion; lovely; rich; ball; car; chic; fine; jewelry,Stil; Mode; Kleidung; Bruch; Eleganz; elegant; Barock; Design; Geschmack; Ikone
style_de_eleganz,simlex_swap,style,en,Eleganz,de,21,15,style; fashion; clothes; hair; class; type; clothing; font; cool; dress; individual; way; chic; expensive; form; grace; high; mode; music; writing; choice,Eleganz; Mode; edel; schön; Frau; Tanz; elegant; Abendkleid; Chic; Frauen; Glanz; Haltung; Kleid; Kleidung; teuer
sea_cmn_海洋,simlex_swap,sea,en,海洋,zh,18,15,sea; ocean; water; wave; blue; salt; shell; ship; fish; shore; sand; see; vast; big; boat; green; side; whale,海洋; 蓝色; 鱼; 广阔; 蓝; 波浪; 大海; 鲸鱼; 一望无际; 太平洋; 海水; 海豚; 生物; 蔚蓝; 咸
ocean_cmn_海,simlex_swap,ocean,en,海,zh,15,11,ocean; sea; water; blue; waves; vast; salt; fish; Pacific; deep; beach; sand; calm; marine; wide,海; 蓝色; 蓝; 水; 沙滩; 海鸥; 鱼; 咸; 山; 浪; 大
sea_nl_oceaan,simlex_swap,sea,en,oceaan,nl,18,19,sea; ocean; water; wave; blue; salt; shell; ship; fish; shore; sand; see; vast; big; boat; green; side; whale,oceaan; water; zee; groot; blauw; vissen; atlantisch; golven; boot; diep; walvis; schepen; vis; vrijheid; nat; storm; strand; vakantie; zon
ocean_nl_zee,simlex_swap,ocean,en,zee,nl,15,16,ocean; sea; water; blue; waves; vast; salt; fish; Pacific; deep; beach; sand; calm; marine; wide,zee; strand; water; golven; zon; zout; blauw; vakantie; zand; boten; zwemmen; vissen; wind; meeuw; schelpen; vis
sea_spa_océano,simlex_swap,sea,en,océano,es,18,15,sea; ocean; water; wave; blue; salt; shell; ship; fish; shore; sand; see; vast; big; boat; green; side; whale,océano; agua; mar; azul; peces; grande; inmenso; inmensidad; barcos; paz; vida; atlántico; olas; playa; profundo
ocean_spa_mar,simlex_swap,ocean,en,mar,es,15,14,ocean; sea; water; blue; waves; vast; salt; fish; Pacific; deep; beach; sand; calm; marine; wide,mar; agua; olas; océano; playa; azul; paz; sal; verano; inmensidad; salado; vacaciones; peces; arena
sea_de_ozean,simlex_swap,sea,en,Ozean,de,18,13,sea; ocean; water; wave; blue; salt; shell; ship; fish; shore; sand; see; vast; big; boat; green; side; whale,Ozean; Meer; Wasser; blau; Weite; Wal; Wale; Wellen; Atlantik; Fische; Salzwasser; Schiff; weit
ocean_de_meer,simlex_swap,ocean,en,Meer,de,15,12,ocean; sea; water; blue; waves; vast; salt; fish; Pacific; deep; beach; sand; calm; marine; wide,Meer; Strand; Wasser; Salz; Urlaub; Sand; Wellen; Weite; Sonne; blau; Ozean; Fische
student_cmn_小学生,simlex_swap,student,en,小学生,zh,20,14,student; teacher; school; learner; study; learn; pupil; books; young; work; college; university; child; classroom; graduate; youth; class; desk; education; exams,小学生; 幼稚; 红领巾; 可爱; 熊孩子; 书包; 大学生; 中学生; 天真; 无知; lol; 不懂事; 初中生; 学习
pupil_cmn_学生,simlex_swap,pupil,en,学生,zh,13,14,pupil; student; eye; school; teacher; iris; dilate; learning; black; desk; learner; child; eyeball,学生; 老师; 学习; 学校; 考试; 作业; 年轻; 校服; 青春; 上学; 上课; 书本; 大学; 实验
student_nl_leerling,simlex_swap,student,en,leerling,nl,20,16,student; teacher; school; learner; study; learn; pupil; books; young; work; college; university; child; classroom; graduate; youth; class; desk; education; exams,leerling; school; student; leraar; klas; leerkracht; jong; studeren; kind; les; leren; meester; studie; huiswerk; boeken; examens
pupil_nl_student,simlex_swap,pupil,en,student,nl,13,20,pupil; student; eye; school; teacher; iris; dilate; learning; black; desk; learner; child; eyeball,student; kot; universiteit; school; leren; studeren; jong; leerling; blokken; leuven; examens; boeken; feesten; fuiven; uitgaan; examen; bier; diploma; gent; hogeschool
student_spa_alumno,simlex_swap,student,en,alumno,es,20,14,student; teacher; school; learner; study; learn; pupil; books; young; work; college; university; child; classroom; graduate; youth; class; desk; education; exams,alumno; estudiante; escuela; maestro; aprendiz; aprender; maestra; profesor; clase; docente; niño; alumna; escolar; estudiar
pupil_spa_estudiante,simlex_swap,pupil,en,estudiante,es,13,19,pupil; student; eye; school; teacher; iris; dilate; learning; black; desk; learner; child; eyeball,estudiante; libros; joven; universidad; escuela; alumno; aprender; facultad; estudiar; futuro; universitario; aprendiz; colegio; conocimiento; eterno; juventud; liceo; mochila; aplicado
student_de_schüler,simlex_swap,student,en,Schüler,de,20,10,student; teacher; school; learner; study; learn; pupil; books; young; work; college; university; child; classroom; graduate; youth; class; desk; education; exams,Schüler; Schule; Lehrer; lernen; Student; Hausaufgaben; Lernen; Klasse; jung; Buch
pupil_de_student,simlex_swap,pupil,en,Student,de,13,14,pupil; student; eye; school; teacher; iris; dilate; learning; black; desk; learner; child; eyeball,Student; Universität; Uni; lernen; Lernen; faul; Mensa; Party; Studium; Kommilitone; Professor; arm; studieren; Bafög
cat_cmn_宠物,simlex_swap,cat,en,宠物,zh,21,10,cat; dog; feline; meow; purr; mouse; fur; kitten; soft; animal; furry; pet; kitty; tiger; hair; lion; pussy; black; claws; cute; fluffy,宠物; 猫; 狗; 可爱; 兔子; 毛; 动物; 小狗; 狗狗; 陪伴
pet_cmn_猫,simlex_swap,pet,en,猫,zh,16,12,pet; dog; cat; animal; love; companion; stroke; bird; touch; food; friend; fur; family; fish; rat; rub,猫; 狗; 可爱; 喵; 眼睛; 铲屎官; 傲娇; 毛; 毛茸茸; 神秘; 萌; 云养猫
cat_nl_huisdier,simlex_swap,cat,en,huisdier,nl,21,14,cat; dog; feline; meow; purr; mouse; fur; kitten; soft; animal; furry; pet; kitty; tiger; hair; lion; pussy; black; claws; cute; fluffy,huisdier; hond; kat; vis; hamster; konijn; vogel; poes; gezelschap; cavia; vriend; wandelen; goudvis; kanarie
pet_nl_kat,simlex_swap,pet,en,kat,nl,16,20,pet; dog; cat; animal; love; companion; stroke; bird; touch; food; friend; fur; family; fish; rat; rub,kat; hond; zacht; lief; poes; dier; huisdier; zwart; spinnen; muis; miauw; krabben; staart; aaien; miauwen; vals; haar; melk; ogen; allergie
cat_spa_mascota,simlex_swap,cat,en,mascota,es,21,10,cat; dog; feline; meow; purr; mouse; fur; kitten; soft; animal; furry; pet; kitty; tiger; hair; lion; pussy; black; claws; cute; fluffy,mascota; perro; gato; animal; amor; compañero; amigo; compañía; familia; fiel
pet_spa_gato,simlex_swap,pet,en,gato,es,16,17,pet; dog; cat; animal; love; companion; stroke; bird; touch; food; friend; fur; family; fish; rat; rub,gato; animal; perro; felino; pelos; mascota; negro; amor; doméstico; independencia; lindo; mamífero; mimos; suave; amigo; bigotes; bigote
cat_de_haustier,simlex_swap,cat,en,Haustier,de,21,10,cat; dog; feline; meow; purr; mouse; fur; kitten; soft; animal; furry; pet; kitty; tiger; hair; lion; pussy; black; claws; cute; fluffy,Haustier; Katze; Hund; Hamster; Meerschweinchen; Fell; Freude; Futter; Haare; Hase
pet_de_katze,simlex_swap,pet,en,Katze,de,16,14,pet; dog; cat; animal; love; companion; stroke; bird; touch; food; friend; fur; family; fish; rat; rub,Katze; Hund; Maus; Tier; Haustier; schnurren; Miau; streicheln; Fell; Haare; Krallen; Kater; Schnurren; weich
idea_cmn_方案,simlex_swap,idea,en,方案,zh,18,10,idea; thought; light bulb; good; concept; bright; creative; inspiration; new; plan; smart; notion; invention; mind; big; brain; brainstorm; man,方案; 计划; 解决; 策划; 提出; 备选; 实验; 思考; 熬夜; 老板
scheme_cmn_主意,simlex_swap,scheme,en,主意,zh,16,12,scheme; plan; plot; connive; idea; trick; evil; scam; schema; think; color; housing; program; sly; sneaky; agenda,主意; 想法; 思考; 好; 点子; 主观; 意见; 聪明; 不错; 决定; 创造; 办法
idea_nl_plan,simlex_swap,idea,en,plan,nl,18,21,idea; thought; light bulb; good; concept; bright; creative; inspiration; new; plan; smart; notion; invention; mind; big; brain; brainstorm; man,plan; idee; kaart; huis; architect; weg; bouwen; papier; toekomst; straten; auto; doel; map; reis; schema; stadsplan; tekenen; lezen; orientatie; planning; schat
scheme_nl_idee,simlex_swap,scheme,en,idee,nl,16,21,scheme; plan; plot; connive; idea; trick; evil; scam; schema; think; color; housing; program; sly; sneaky; agenda,idee; denken; lamp; gedachte; plan; goed; creatief; inval; licht; ingeving; oplossing; eureka; gloeilamp; nieuw; uitvinding; inspiratie; leuk; doen; dromen; hoofd; initiatief
idea_spa_esquema,simlex_swap,idea,en,esquema,es,18,16,idea; thought; light bulb; good; concept; bright; creative; inspiration; new; plan; smart; notion; invention; mind; big; brain; brainstorm; man,esquema; resumen; cuadro; dibujo; estructura; estudio; gráfico; mapa; orden; diagrama; estudiar; flechas; forma; mapa mental; organización; plan
scheme_spa_idea,simlex_swap,scheme,en,idea,es,16,13,scheme; plan; plot; connive; idea; trick; evil; scam; schema; think; color; housing; program; sly; sneaky; agenda,idea; pensamiento; lamparita; creatividad; cerebro; pensar; luz; proyecto; solución; buena; imaginación; plan; argumento
idea_de_plan,simlex_swap,idea,en,Plan,de,18,14,idea; thought; light bulb; good; concept; bright; creative; inspiration; new; plan; smart; notion; invention; mind; big; brain; brainstorm; man,Plan; Karte; Idee; B; Stadtplan; Konzept; Stadt; Struktur; Ziel; Organisation; Planung; Strategie; Vorhaben; Zukunft
scheme_de_idee,simlex_swap,scheme,en,Idee,de,16,12,scheme; plan; plot; connive; idea; trick; evil; scam; schema; think; color; housing; program; sly; sneaky; agenda,Idee; Einfall; Gedanke; Kreativität; Geistesblitz; Kopf; Vorschlag; gut; Glühbirne; Lösung; haben; kreativ
article_cmn_杂志,simlex_swap,article,en,杂志,zh,19,14,article; newspaper; clothing; magazine; news; paper; the; journal; item; writing; words; piece; story; thing; a; an; confederation; essay; grammar,杂志; 书; 封面; 时尚; 报纸; 书籍; 报刊; 模特; 看; 看电影; 阅读; 书本; 周刊; 图书
journal_cmn_文章,simlex_swap,journal,en,文章,zh,21,14,journal; diary; writing; book; paper; newspaper; magazine; pen; daily; log; article; notebook; reading; notes; record; leather; Wall Street; words; personal; private; research,文章; 发表; 写作; 马伊琍; 段落; 论文; 作家; 小说; 文字; 纸; 书; 优美; 作文; 出轨
article_nl_tijdschrift,simlex_swap,article,en,tijdschrift,nl,19,21,article; newspaper; clothing; magazine; news; paper; the; journal; item; writing; words; piece; story; thing; a; an; confederation; essay; grammar,tijdschrift; lezen; krant; magazine; humo; roddels; artikel; weekblad; boek; flair; libelle; reclame; foto; wekelijks; abonnement; bladeren; dag allemaal; knack; nieuws; papier; fotos
journal_nl_artikel,simlex_swap,journal,en,artikel,nl,21,18,journal; diary; writing; book; paper; newspaper; magazine; pen; daily; log; article; notebook; reading; notes; record; leather; Wall Street; words; personal; private; research,artikel; krant; tijdschrift; lezen; tekst; journalist; schrijven; winkel; stuk; nieuws; product; wet; boekje; informatie; interessant; koopwaar; kopen; magazine
article_spa_diario,simlex_swap,article,en,diario,es,19,13,article; newspaper; clothing; magazine; news; paper; the; journal; item; writing; words; piece; story; thing; a; an; confederation; essay; grammar,diario; noticias; periódico; papel; día; información; rutina; leer; cotidiano; íntimo; Clarín; país; periodismo
journal_spa_artículo,simlex_swap,journal,en,artículo,es,21,18,journal; diary; writing; book; paper; newspaper; magazine; pen; daily; log; article; notebook; reading; notes; record; leather; Wall Street; words; personal; private; research,artículo; diario; el; revista; periódico; lectura; científico; nota; noticia; ley; libro; periodístico; académico; autor; cosa; código; de un libro; escribir
article_de_zeitschrift,simlex_swap,article,en,Zeitschrift,de,19,13,article; newspaper; clothing; magazine; news; paper; the; journal; item; writing; words; piece; story; thing; a; an; confederation; essay; grammar,Zeitschrift; Zeitung; Magazin; lesen; Kiosk; Bilder; Artikel; Information; Lesen; Abo; Mode; Papier; Spiegel
journal_de_artikel,simlex_swap,journal,en,Artikel,de,21,14,journal; diary; writing; book; paper; newspaper; magazine; pen; daily; log; article; notebook; reading; notes; record; leather; Wall Street; words; personal; private; research,Artikel; Zeitung; der; die; das; Ware; Grammatik; Begleiter; Gegenstand; Substantiv; Supermarkt; kaufen; lesen; schreiben
effort_cmn_困难,simlex_swap,effort,en,困难,zh,17,12,effort; work; try; hard; attempt; good; strain; sweat; strength; study; time; energy; force; push; school; toil; effortless,困难; 克服; 简单; 解决; 学习; 艰难; 重重; 容易; 弹簧; 生活; 不怕; 任务
difficulty_cmn_努力,simlex_swap,difficulty,en,努力,zh,17,11,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,努力; 学习; 奋斗; 工作; 加油; 上进; 成功; 刻苦; 勤奋; 赚钱; 辛苦
effort_nl_moeilijkheid,simlex_swap,effort,en,moeilijkheid,nl,17,21,effort; work; try; hard; attempt; good; strain; sweat; strength; study; time; energy; force; push; school; toil; effortless,moeilijkheid; probleem; oplossing; graad; lastig; nadenken; uitdaging; overwinnen; inspanning; moeilijk; test; vervelend; examen; gemakkelijk; oplossen; wiskunde; gradatie; ingewikkeld; makkelijk; obstakel; opdracht
difficulty_nl_inspanning,simlex_swap,difficulty,en,inspanning,nl,17,21,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,inspanning; sport; zweet; werk; moe; moeite; zweten; lopen; vermoeiend; sporten; resultaat; vermoeidheid; zwaar; kracht; spieren; ontspanning; prestatie; voldoening; hardlopen; warm; beloning
effort_spa_dificultad,simlex_swap,effort,en,dificultad,es,17,14,effort; work; try; hard; attempt; good; strain; sweat; strength; study; time; energy; force; push; school; toil; effortless,dificultad; difícil; problema; desafío; obstáculo; complicado; escollo; esfuerzo; facilidad; fácil; traba; aprendizaje; piedra; barrera
difficulty_spa_esfuerzo,simlex_swap,difficulty,en,esfuerzo,es,17,16,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,esfuerzo; trabajo; cansancio; fuerza; sacrificio; logro; recompensa; sudor; ganas; lucha; meta; voluntad; dedicación; difícil; empeño; mérito
effort_de_schwierigkeit,simlex_swap,effort,en,Schwierigkeit,de,17,13,effort; work; try; hard; attempt; good; strain; sweat; strength; study; time; energy; force; push; school; toil; effortless,Schwierigkeit; Problem; Herausforderung; Hürde; Lösung; Leichtigkeit; meistern; überwinden; Schwierigkeitsgrad; leicht; Aufgabe; Leben; Stress
difficulty_de_anstrengung,simlex_swap,difficulty,en,Anstrengung,de,17,14,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,Anstrengung; Sport; Arbeit; Schweiß; Mühe; Schwitzen; Ausdauer; Erschöpfung; Herausforderung; Leistung; schwer; Bemühung; Energie; Erfolg
sofa_cmn_椅子,simlex_swap,sofa,en,椅子,zh,18,12,sofa; couch; chair; bed; soft; seat; comfortable; comfy; sit; comfort; cushion; relax; king; sleep; TV; lazy; lounge; pillows,椅子; 桌子; 凳子; 坐; 板凳; 休息; 坐下; 木头; 舒服; 坐着; 家具; 沙发
chair_cmn_沙发,simlex_swap,chair,en,沙发,zh,20,14,chair; sit; table; seat; couch; lead; rest; stool; comfortable; wood; leg; sofa; comfort; furniture; head; rocking; back; bench; comfy; committee,沙发; 电视; 舒服; 舒适; 躺; 柔软; 软; 椅子; 客厅; 家具; 床; 休息; 土豆; 坐
sofa_nl_stoel,simlex_swap,sofa,en,stoel,nl,18,16,sofa; couch; chair; bed; soft; seat; comfortable; comfy; sit; comfort; cushion; relax; king; sleep; TV; lazy; lounge; pillows,stoel; zitten; tafel; poten; hout; leuning; eten; bureau; design; meubel; zetel; hard; keuken; achterwerk; bruin; kruk
chair_nl_bank,simlex_swap,chair,en,bank,nl,20,17,chair; sit; table; seat; couch; lead; rest; stool; comfortable; wood; leg; sofa; comfort; furniture; head; rocking; back; bench; comfy; committee,bank; geld; zitten; park; zetel; rusten; school; sparen; rekening; rust; tuin; belegging; hout; kluis; loket; zitbank; bankkaart
sofa_spa_silla,simlex_swap,sofa,en,silla,es,18,14,sofa; couch; chair; bed; soft; seat; comfortable; comfy; sit; comfort; cushion; relax; king; sleep; TV; lazy; lounge; pillows,silla; asiento; sentarse; mesa; madera; descanso; comodidad; cómoda; banco; sillón; respaldo; almohadón; alta; mueble
chair_spa_sofá,simlex_swap,chair,en,sofá,es,20,13,chair; sit; table; seat; couch; lead; rest; stool; comfortable; wood; leg; sofa; comfort; furniture; head; rocking; back; bench; comfy; committee,sofá; sillón; cama; comodidad; descanso; cómodo; living; dormir; mueble; sentarse; relax; silla; televisión
sofa_de_stuhl,simlex_swap,sofa,en,Stuhl,de,18,12,sofa; couch; chair; bed; soft; seat; comfortable; comfy; sit; comfort; cushion; relax; king; sleep; TV; lazy; lounge; pillows,Stuhl; Tisch; sitzen; Holz; Lehne; Sessel; Sitzgelegenheit; bequem; Bein; Sitz; Sitzen; Stuhlgang
chair_de_sofa,simlex_swap,chair,en,Sofa,de,20,13,chair; sit; table; seat; couch; lead; rest; stool; comfortable; wood; leg; sofa; comfort; furniture; head; rocking; back; bench; comfy; committee,Sofa; Couch; gemütlich; Wohnzimmer; bequem; Kissen; Sessel; fernsehen; sitzen; weich; Entspannung; Feierabend; Plüsch
meal_cmn_晚饭,simlex_swap,meal,en,晚饭,zh,18,12,meal; food; eat; dinner; lunch; corn; meat; hungry; time; breakfast; cook; hunger; oatmeal; supper; break; delicious; dining; family,晚饭; 吃; 早饭; 夜宵; 好吃; 丰盛; 午饭; 晚餐; 减肥; 一家人; 团聚; 土豆
dinner_cmn_餐,simlex_swap,dinner,en,餐,zh,21,14,dinner; food; supper; eat; lunch; evening; meal; table; family; party; bell; hungry; plate; tea; cooking; dine; diner; hunger; main meal; pizza; restaurant,餐; 吃饭; 午餐; 早餐; 饭; 吃; 晚餐; 食物; 餐饮; 餐厅; 三餐; 好吃; 就餐; 食
meal_nl_middageten,simlex_swap,meal,en,middageten,nl,18,17,meal; food; eat; dinner; lunch; corn; meat; hungry; time; breakfast; cook; hunger; oatmeal; supper; break; delicious; dining; family,middageten; warm; boterhammen; lunch; brood; soep; honger; lekker; aardappelen; pauze; rust; tafel; gezellig; koffie; middag; 12 uur; maaltijd
dinner_nl_maaltijd,simlex_swap,dinner,en,maaltijd,nl,21,20,dinner; food; supper; eat; lunch; evening; meal; table; family; party; bell; hungry; plate; tea; cooking; dine; diner; hunger; main meal; pizza; restaurant,maaltijd; eten; honger; lekker; diner; middag; ontbijt; warm; lunch; voedsel; bord; boterhammen; brood; samen; tafel; aardappelen; gezellig; koken; restaurant; genieten
meal_spa_cena,simlex_swap,meal,en,cena,es,18,12,meal; food; eat; dinner; lunch; corn; meat; hungry; time; breakfast; cook; hunger; oatmeal; supper; break; delicious; dining; family,cena; comida; noche; familia; almuerzo; comer; hambre; mesa; rico; alimento; luz; merienda
dinner_spa_comida,simlex_swap,dinner,en,comida,es,21,15,dinner; food; supper; eat; lunch; evening; meal; table; family; party; bell; hungry; plate; tea; cooking; dine; diner; hunger; main meal; pizza; restaurant,comida; alimento; rico; hambre; almuerzo; asado; hamburguesa; plato; cena; nutrición; bebida; fruta; milanesa; apetito; carne
meal_de_abendessen,simlex_swap,meal,en,Abendessen,de,18,16,meal; food; eat; dinner; lunch; corn; meat; hungry; time; breakfast; cook; hunger; oatmeal; supper; break; delicious; dining; family,Abendessen; Familie; Brot; Dinner; Essen; Feierabend; Hunger; Mahlzeit; Restaurant; Tisch; Wein; gemütlich; Abendbrot; Käse; spät; warm
dinner_de_mahlzeit,simlex_swap,dinner,en,Mahlzeit,de,21,15,dinner; food; supper; eat; lunch; evening; meal; table; family; party; bell; hungry; plate; tea; cooking; dine; diner; hunger; main meal; pizza; restaurant,Mahlzeit; Essen; essen; Mittag; Nahrung; Hunger; Brot; Abend; Appetit; Familie; Mittagessen; Teller; Tisch; Ernährung; Frühstück
driver_cmn_飞行员,simlex_swap,driver,en,飞行员,zh,19,12,driver; car; golf; taxi; bus; passenger; limo; steering wheel; chauffeur; cab; club; computer; license; truck; wheel; drunk; Minnie; movie; operator,飞行员; 飞机; 帅气; 战斗机; 帅; 视力; 天空; 头盔; 机长; 空军; 高; 二战
pilot_cmn_司机,simlex_swap,pilot,en,司机,zh,20,11,pilot; plane; airplane; fly; light; air; captain; first; flight; study; boat; cockpit; man; uniform; wings; jet; project; ship; steer; whale,司机; 出租车; 开车; 汽车; 老司机; 老; 车; 公交车; 乘客; 职业; 师傅
driver_nl_piloot,simlex_swap,driver,en,piloot,nl,19,21,driver; car; golf; taxi; bus; passenger; limo; steering wheel; chauffeur; cab; club; computer; license; truck; wheel; drunk; Minnie; movie; operator,piloot; vliegtuig; uniform; lucht; vliegen; cockpit; crash; bril; reizen; stewardess; wolken; kostuum; luchthaven; reis; vleugel; beroep; helikopter; helm; neerstorten; ogen; sabena
pilot_nl_bestuurder,simlex_swap,pilot,en,bestuurder,nl,20,21,pilot; plane; airplane; fly; light; air; captain; first; flight; study; boat; cockpit; man; uniform; wings; jet; project; ship; steer; whale,bestuurder; auto; chauffeur; bus; trein; stuur; tram; rijden; baas; vrachtwagen; directeur; leider; manager; ongeval; bedrijf; bob; conducteur; firma; hoofd; regent; autobus
driver_spa_piloto,simlex_swap,driver,en,piloto,es,19,15,driver; car; golf; taxi; bus; passenger; limo; steering wheel; chauffeur; cab; club; computer; license; truck; wheel; drunk; Minnie; movie; operator,piloto; avión; volar; conductor; automático; manejar; auto; azafata; lluvia; prueba; uniforme; aire; carrera; chofer; copiloto
pilot_spa_conductor,simlex_swap,pilot,en,conductor,es,20,17,pilot; plane; airplane; fly; light; air; captain; first; flight; study; boat; cockpit; man; uniform; wings; jet; project; ship; steer; whale,conductor; chofer; auto; ómnibus; líder; guía; director; manejar; televisión; calle; coche; conducir; electricidad; responsable; vehículo; autobús; bus
driver_de_pilot,simlex_swap,driver,en,Pilot,de,19,13,driver; car; golf; taxi; bus; passenger; limo; steering wheel; chauffeur; cab; club; computer; license; truck; wheel; drunk; Minnie; movie; operator,Pilot; Flugzeug; Cockpit; fliegen; Verantwortung; Beruf; Flughafen; Autopilot; Brille; Fliegen; Himmel; Serie; Uniform
pilot_de_fahrer,simlex_swap,pilot,en,Fahrer,de,20,11,pilot; plane; airplane; fly; light; air; captain; first; flight; study; boat; cockpit; man; uniform; wings; jet; project; ship; steer; whale,Fahrer; Auto; Bus; Taxi; Chauffeur; Fahrrad; Führerschein; Beifahrer; LKW; Lenkrad; Sicherheit
